0,4.637317271934304,4.321479134824843,3.4123145666076033,3.2147465111393294,,,5.324888716168832,5.144504476287425
1,3.954789123090225,3.9249863586865748,3.414577028902983,3.7950249441108816,,,4.267979556275186,7.2442601772047235
2,4.047902254223788,6.772115632551103,3.9392076702677974,3.5887945796802807,,,6.297167311888215,3.470875489824352
3,4.648308725211748,6.043388801791959,2.917875232576936,2.92015630275822,,,6.746288069739596,5.634793712391785
4,8.280364615136444,5.901161915686368,3.032898149188317,2.966585942997467,,,5.475297101015132,8.020829486972572
5,3.073868939722397,5.288978478070231,3.845115528666523,3.250186170085076,,,6.8891842037107125,5.602811253881425
6,7.197059789153329,3.081529717339885,3.535343172835155,3.7732643966065873,,,5.702580833656876,6.063070523471901
7,2.474467845159659,4.194111819681712,2.9477718676415474,3.3936872243468077,,,5.000971493862551,4.417989650385446
8,6.98562929750774,3.2734454478400554,4.134072727022774,3.565258598694313,,,4.83289759770443,2.3561662259047553
9,2.023434816260854,4.7235419914177355,3.2805728473692843,3.393111461007524,,,8.173280992963573,4.597265018864618
10,6.0755746043580015,4.471148184619903,3.5273177931112927,3.098822139898108,,,5.127872413516806,4.138213261133746
11,2.900366399962804,3.23157482180166,3.113694042200759,3.5288537018584063,,,3.9149358184634977,3.471555364658533
12,2.7940433162641165,6.680216315095091,3.6428109597387044,2.7741548459694605,,,4.498658486588481,3.1886389929975065
13,6.125522315370816,3.5204776494919843,3.410125316703555,3.512057999936655,,,4.258453283831926,2.7296900320833757
14,4.447976600858245,5.077182979390978,3.2300097149968128,3.861143414339606,,,7.346876815229308,2.70858221748749
15,6.739943053861408,4.697314700091271,4.2796196731007345,3.0200677531903235,,,5.401026690238714,3.464820677203137
16,3.079339847498362,5.801764573416312,2.923471472802322,3.077091860417391,,,5.2257402578264,3.7735742020432164
17,3.38757060668331,2.7773519422698962,3.568766447736725,2.9911089309581387,,,5.604091396748732,5.37265100628229
18,5.235012614703418,5.074751411072858,3.27499540322071,2.8831897671516336,,,4.075786681906659,3.8591523117382023
19,2.5677444081533194,3.7581800127898006,2.9783803655209784,3.0271419890535984,,,4.287420134710491,3.457021014390315
20,4.859811074961139,3.8319064073241607,3.160736262912579,3.191384864431647,,,5.304719541534393,5.77991856778311
21,2.330916009735808,3.725698920312726,3.418170829086081,2.820313292689291,,,3.8902840107306025,3.178340583401038
22,3.0170961515896,5.648019123279266,3.033001905790093,3.3071289633781547,,,3.9758712688934743,6.386054115712655
23,4.465889535266122,5.355308358113654,3.1565125780292322,3.610048373002084,,,4.194809682087792,6.187406551086915
24,8.143749672605864,2.7239185613308177,2.9939892060704496,2.960822518510279,,,5.848535551501796,3.09794363433582
25,6.951324249913444,4.1254312692607185,3.435497768671035,3.209994191838832,,,5.170979689479889,7.396514770391216
26,3.446570975716856,5.5770873812126185,2.947345524688502,2.9156530646548706,,,4.0447045616354185,4.1874371178752625
27,3.997292041611037,3.872714113508068,3.2116535793834453,2.973540994205859,,,5.7758537326938875,4.215483150250092
28,5.760725368462957,7.05134768239067,2.945668295823374,3.0740606737302274,,,6.177148303663756,5.373214183459593
29,6.886479164792911,3.6959868945455696,3.542995654856291,3.0741441741811304,,,4.445417749990702,4.7596729967800275
30,5.196023860526731,3.4993102544156027,3.0319763029237743,3.338129694006321,,,7.180777780367716,5.208128548710809
31,3.3495804206093975,2.7651111671351307,3.480080333500336,2.882611079708127,,,5.737243537379639,5.116845141383501
32,6.837868002018078,3.7401349180262846,3.0841751845502268,3.57764036146213,,,6.649041366443314,6.2362514139780405
33,3.186564457884539,3.0818687984445123,3.5641402224345256,3.4558276395717664,,,6.605374737890806,5.431349179777238
34,2.267896017169056,3.3770111258232474,3.469563528106212,2.9194791346832223,,,3.80935284909473,7.633265805791501
35,4.158157983504606,6.333528115954131,2.97549271557177,3.415558381733697,,,6.464646138543222,3.1432593988950392
36,5.757110667339653,2.954373592462346,3.100610940432327,2.8713107463906287,,,5.377321522777003,2.5976139201441732
37,7.878880819789463,3.214023884496921,3.4871977891953243,3.238538000334768,,,4.014764017924837,5.0423661133790185
38,3.799932628450109,3.529186223631428,3.030794588700279,3.7419174020184003,,,6.163287380171896,4.611812322494412
39,4.626681497768193,2.8019400052383467,3.3068023847835746,3.029133273685328,,,7.013374336863203,2.543351514085515
40,3.9095322145092712,4.222818042466722,3.5717594499487104,3.526747190927155,,,7.550147908680525,4.109287468316483
41,3.1969196966372477,3.423316049438652,3.5970854548932465,3.0606226751675885,,,7.698340469047052,4.841784694011583
42,3.7516471492439116,2.7964587480791296,2.992722181262745,3.2591568130214545,,,3.9329512788250964,2.104976346815954
43,2.637794743513508,3.2151566478455553,3.437353715481062,2.916730108422885,,,4.078155209117005,3.0353765007787583
44,6.609314336808711,4.711629442577221,3.7238574487529768,3.0609586837793055,,,4.680718839494808,6.357294553916486
45,8.85084320550474,3.0785170834994586,3.5496286103467147,3.227100880782091,,,4.472575511835191,5.867900071671966
46,6.174178739851499,5.990921104844609,3.6740106823817884,2.846705749348904,,,5.64772792183222,8.07959395174259
47,2.6316103996774522,5.03134839136948,4.000245455775634,3.182920213287747,,,7.376185886770197,4.394479533792812
48,2.1020543339791873,3.249105307663097,2.9831883343821004,3.4267393105758126,,,4.47658144653062,5.164779321162673
49,3.415509166347902,5.092855087499213,3.2224454791863795,3.3502918459363396,,,7.166469330025256,5.726978060558878
